City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
75,Krasnoye,UA,2021-01-14 21:41:31,49.9145,24.6134,23.0,93,75,6.71
76,Zhigansk,RU,2021-01-14 21:38:17,66.7697,123.3711,-43.01,79,9,0.67
77,Cidreira,BR,2021-01-14 21:38:02,-30.1811,-50.2056,72.12,73,52,19.8
78,Tuktoyaktuk,CA,2021-01-14 21:38:03,69.4541,-133.0374,-7.6,77,90,10.36
79,Lorengau,PG,2021-01-14 21:37:53,-2.0226,147.2712,84.38,68,100,9.04
80,Sambava,MG,2021-01-14 21:41:32,-14.2667,50.1667,78.93,84,87,1.52
81,Abu Samrah,SY,2021-01-14 21:41:32,35.3029,37.1841,48.9,75,26,21.0
82,Umm Lajj,SA,2021-01-14 21:41:32,25.0213,37.2685,69.26,52,21,11.12
83,Akureyri,IS,2021-01-14 21:41:32,65.6835,-18.0878,37.4,70,0,10.36
84,Ambulu,ID,2021-01-14 21:41:33,-8.345,113.6058,76.35,88,100,1.9
85,Dikson,RU,2021-01-14 21:37:34,73.5069,80.5464,-28.75,81,0,5.06
86,Atuona,PF,2021-01-14 21:37:43,-9.8,-139.0333,77.36,78,23,14.72
87,Mahebourg,MU,2021-01-14 21:36:02,-20.4081,57.7,77.0,88,40,8.48
88,Tromso,NO,2021-01-14 21:39:21,69.6496,18.957,33.8,93,90,10.36
89,Boende,CD,2021-01-14 21:38:41,-0.2167,20.8667,74.41,87,100,2.33
90,Sisophon,KH,2021-01-14 21:41:34,13.5859,102.9737,68.25,70,99,2.28
91,Sorland,NO,2021-01-14 21:41:22,67.667,12.6934,35.6,69,75,3.44
92,Arman,RU,2021-01-14 21:41:12,59.7,150.1667,-18.62,77,0,7.36
93,Khatanga,RU,2021-01-14 21:37:48,71.9667,102.5,-50.8,76,52,2.28
94,Esperance,AU,2021-01-14 21:41:34,-33.8667,121.9,59.0,77,90,6.91
95,Mazamari,PE,2021-01-14 21:41:35,-11.3258,-74.5308,78.4,77,98,1.74
96,Sri Aman,MY,2021-01-14 21:41:35,1.2376,111.4621,73.4,100,100,0.67
97,Kaitangata,NZ,2021-01-14 21:37:58,-46.2817,169.8464,63.0,82,97,7.0
98,Olafsvik,IS,2021-01-14 21:41:35,64.8945,-23.7142,40.6,78,97,21.34
99,Zhangjiakou,CN,2021-01-14 21:41:36,40.81,114.8794,12.99,81,67,12.59
100,Sept-Iles,CA,2021-01-14 21:38:24,50.2001,-66.3821,28.99,93,96,1.14
101,Peachland,CA,2021-01-14 21:41:36,49.7665,-119.7357,36.0,68,65,3.0
102,Parrita,CR,2021-01-14 21:41:36,9.5201,-84.3225,80.6,53,75,14.97
103,Vila Franca Do Campo,PT,2021-01-14 21:37:39,37.7167,-25.4333,62.01,94,75,11.5
104,Kenai,US,2021-01-14 21:35:11,60.5544,-151.2583,33.01,69,20,25.32
105,Florianopolis,BR,2021-01-14 21:41:37,-27.6146,-48.5012,79.0,88,90,10.36
106,Port Hawkesbury,CA,2021-01-14 21:41:37,45.6169,-61.3485,34.0,80,90,5.75
107,Fortuna,US,2021-01-14 21:38:07,40.5982,-124.1573,66.0,63,1,3.44
108,Bredasdorp,ZA,2021-01-14 21:33:50,-34.5322,20.0403,68.0,94,80,3.44
109,Kieta,PG,2021-01-14 21:38:17,-6.2167,155.6333,83.68,64,86,1.59
110,Filiatra,GR,2021-01-14 21:41:37,37.15,21.5833,55.0,71,97,5.75
111,Ancud,CL,2021-01-14 21:37:51,-41.8697,-73.8203,59.0,67,75,12.66
112,Bengkulu,ID,2021-01-14 21:37:56,-3.8004,102.2655,76.73,81,99,3.71
113,Wad Madani,SD,2021-01-14 21:41:38,14.4012,33.5199,70.38,31,0,10.22
114,Hasaki,JP,2021-01-14 21:35:59,35.7333,140.8333,39.2,75,75,4.61
115,Barentu,ER,2021-01-14 21:41:38,15.1139,37.5928,63.0,35,0,3.91
116,Northam,GB,2021-01-14 21:41:36,51.0333,-4.2167,46.99,86,5,8.01
117,Shimoda,JP,2021-01-14 21:33:13,34.6667,138.95,41.0,79,60,14.88
118,Saint George,US,2021-01-14 21:32:58,37.1041,-113.5841,61.0,29,1,2.04
119,Leningradskiy,RU,2021-01-14 21:41:39,69.3833,178.4167,-2.79,91,100,10.47
120,Garissa,KE,2021-01-14 21:41:39,-0.4536,39.6401,77.77,70,0,11.9
121,Iqaluit,CA,2021-01-14 21:35:52,63.7506,-68.5145,-11.0,77,90,6.91
122,Farafangana,MG,2021-01-14 21:41:40,-22.8167,47.8333,78.15,90,3,1.3
123,Zheshart,RU,2021-01-14 21:41:40,62.0731,49.5733,-1.37,93,100,5.7
124,Kodiak,US,2021-01-14 21:33:46,57.79,-152.4072,37.4,93,90,32.21
125,Hermanus,ZA,2021-01-14 21:37:37,-34.4187,19.2345,66.99,85,0,2.51
126,Arraial Do Cabo,BR,2021-01-14 21:34:59,-22.9661,-42.0278,80.6,73,0,18.41
127,Slave Lake,CA,2021-01-14 21:41:41,55.2834,-114.769,32.0,51,0,20.71
128,Comodoro Rivadavia,AR,2021-01-14 21:41:41,-45.8667,-67.5,82.4,23,0,12.66
129,Sao Joao Da Barra,BR,2021-01-14 21:34:26,-21.6403,-41.0511,80.6,69,0,18.41
130,Rubizhne,UA,2021-01-14 21:41:41,49.0123,38.3797,21.72,97,62,1.34
131,Hanko,FI,2021-01-14 21:41:42,59.8333,22.95,13.59,94,78,16.15
132,Narsaq,GL,2021-01-14 21:35:06,60.9167,-46.05,24.8,80,90,4.61
133,Bose,IT,2021-01-14 21:41:42,45.4612,8.0137,41.0,74,23,5.12
134,Lebu,CL,2021-01-14 21:38:09,-37.6167,-73.65,59.77,67,77,10.09
135,Tautira,PF,2021-01-14 21:37:58,-17.7333,-149.15,87.8,62,40,3.44
136,Hobyo,SO,2021-01-14 21:38:21,5.3505,48.5268,76.08,80,14,18.66
137,Ahlat,TR,2021-01-14 21:41:43,38.7518,42.4814,31.32,96,72,8.77
138,Ayr,GB,2021-01-14 21:41:43,55.4627,-4.6339,33.01,100,40,6.91
139,San Julian,MX,2021-01-14 21:41:43,21.0167,-102.1667,70.39,22,91,12.06
140,Grieskirchen,AT,2021-01-14 21:41:44,48.2333,13.8333,28.4,86,75,8.05
141,Yilan,TW,2021-01-14 21:41:44,24.757,121.753,53.01,99,1,4.79
142,Ballina,AU,2021-01-14 21:38:58,-28.8667,153.5667,75.2,78,0,2.3
143,Moron,AR,2021-01-14 21:37:43,-34.6534,-58.6198,82.0,45,1,8.01
144,Ukiah,US,2021-01-14 21:38:38,39.1502,-123.2078,68.0,59,1,3.44
145,Haines Junction,CA,2021-01-14 21:41:44,60.7522,-137.5108,10.4,92,100,1.14
146,Hermosillo,MX,2021-01-14 21:37:17,29.0667,-110.9667,82.99,6,1,3.44
147,Vila Velha,BR,2021-01-14 21:38:35,-20.3297,-40.2925,81.0,74,75,11.5
148,Souillac,MU,2021-01-14 21:37:46,-20.5167,57.5167,77.0,88,40,6.87
149,Tomatlan,MX,2021-01-14 21:41:45,19.9333,-105.25,90.28,19,68,8.28
150,Provideniya,RU,2021-01-14 21:38:31,64.3833,-173.3,10.4,79,90,11.18
151,Spirit River,CA,2021-01-14 21:41:45,55.7833,-118.8361,26.6,63,20,3.44
152,Norman Wells,CA,2021-01-14 21:38:15,65.282,-126.8329,1.4,85,75,2.3
153,Victoria,HK,2021-01-14 21:37:22,22.2855,114.1577,61.0,64,0,8.01
154,Guerrero Negro,MX,2021-01-14 21:41:46,27.9769,-114.0611,77.13,16,0,7.05
155,Bathsheba,BB,2021-01-14 21:34:59,13.2167,-59.5167,80.6,74,20,20.71
156,Canchungo,GW,2021-01-14 21:41:46,12.0672,-16.0333,77.0,73,0,4.61
157,Kamyshla,RU,2021-01-14 21:41:46,54.1169,52.1426,11.34,95,100,15.41
158,Koumac,NC,2021-01-14 21:41:47,-20.5667,164.2833,77.92,89,95,2.04
159,Portland,US,2021-01-14 21:36:41,45.5234,-122.6762,55.99,50,40,6.91
160,Tahta,EG,2021-01-14 21:41:47,26.7693,31.5021,55.4,50,0,6.91
161,Port Keats,AU,2021-01-14 21:41:47,-14.25,129.55,80.42,78,95,1.72
162,Whitehorse,CA,2021-01-14 21:40:06,60.7161,-135.0538,19.99,79,90,4.61
163,Tolaga Bay,NZ,2021-01-14 21:41:47,-38.3667,178.3,68.02,66,98,10.78
164,Makarov,RU,2021-01-14 21:41:48,48.6333,142.8,1.49,85,51,8.23
165,Gari,RU,2021-01-14 21:41:48,59.4307,62.3497,-5.71,88,100,10.0
166,Saint-Pierre,RE,2021-01-14 21:34:34,-21.3393,55.4781,78.8,83,90,3.44
167,Qaanaaq,GL,2021-01-14 21:37:51,77.484,-69.3632,7.41,76,74,4.99
168,Itarema,BR,2021-01-14 21:35:43,-2.9248,-39.9167,79.25,78,21,12.17
169,Robertson,US,2021-01-14 21:41:50,36.5167,-86.8667,57.2,44,1,12.66
170,Kruisfontein,ZA,2021-01-14 21:37:45,-34.0033,24.7314,73.0,87,74,1.99
171,Ribeira Grande,PT,2021-01-14 21:34:24,38.5167,-28.7,62.6,94,75,19.57
172,Faanui,PF,2021-01-14 21:38:01,-16.4833,-151.75,81.48,75,6,16.02
173,Kutum,SD,2021-01-14 21:41:14,14.2,24.6667,57.85,32,0,9.69
174,Lompoc,US,2021-01-14 21:33:40,34.6391,-120.4579,80.6,28,1,8.05
175,Morden,CA,2021-01-14 21:41:52,49.1919,-98.1014,32.0,80,100,17.27
176,Asfi,MA,2021-01-14 21:41:52,32.2994,-9.2372,53.65,72,29,14.47
177,Richards Bay,ZA,2021-01-14 21:39:19,-28.783,32.0377,74.52,86,83,7.11
178,Kaeo,NZ,2021-01-14 21:38:18,-35.1,173.7833,77.0,61,1,5.01
179,Coxim,BR,2021-01-14 21:41:53,-18.5067,-54.76,81.45,72,89,2.66
180,Duobao,CN,2021-01-14 21:41:53,30.67,112.6895,42.01,77,0,7.87
181,Touros,BR,2021-01-14 21:34:18,-5.1989,-35.4608,80.6,74,20,14.97
182,Carnot,CF,2021-01-14 21:41:54,4.9409,15.8665,72.16,23,90,1.5
183,Geraldton,AU,2021-01-14 21:34:28,-28.7667,114.6,82.4,32,0,14.97
184,Alofi,NU,2021-01-14 21:33:50,-19.0595,-169.9187,84.2,79,40,8.05
185,Ostrovnoy,RU,2021-01-14 21:38:27,68.0531,39.5131,-1.28,92,68,21.59
186,Warmbad,NA,2021-01-14 21:41:55,-28.45,18.7333,75.13,41,71,15.21
187,Upata,VE,2021-01-14 21:41:55,8.0086,-62.3989,84.99,69,67,4.0
188,East London,ZA,2021-01-14 21:35:55,-33.0153,27.9116,75.43,89,99,12.64
189,Belmonte,BR,2021-01-14 21:41:55,-15.8631,-38.8828,78.8,73,40,11.5
190,Tuatapere,NZ,2021-01-14 21:38:36,-46.1333,167.6833,73.0,66,13,1.99
191,Los Llanos De Aridane,ES,2021-01-14 21:41:56,28.6585,-17.9182,64.4,59,90,17.27
192,Taksimo,RU,2021-01-14 21:41:56,56.3444,114.8794,-23.94,79,100,0.85
193,Severo-Kurilsk,RU,2021-01-14 21:38:27,50.6789,156.125,24.96,93,100,17.85
194,Constitucion,CL,2021-01-14 21:38:16,-35.3333,-72.4167,63.19,56,6,18.07
195,Kahului,US,2021-01-14 21:38:32,20.8947,-156.47,82.4,57,40,18.41
196,Sao Filipe,CV,2021-01-14 21:37:41,14.8961,-24.4956,73.04,71,100,12.44
197,Lianran,CN,2021-01-14 21:40:24,24.9227,102.485,42.01,93,0,6.71
198,Necochea,AR,2021-01-14 21:38:44,-38.5473,-58.7368,79.0,45,3,21.07
199,Kamenka,RU,2021-01-14 21:41:57,51.3223,42.7678,18.82,98,100,4.88
200,Namibe,AO,2021-01-14 21:41:58,-15.1961,12.1522,73.15,70,14,6.22
201,Pato Branco,BR,2021-01-14 21:41:58,-26.2286,-52.6706,71.44,87,13,5.46
202,Flin Flon,CA,2021-01-14 21:38:33,54.7682,-101.865,28.4,86,90,18.41
203,Adrar,MR,2021-01-14 21:41:58,20.5022,-10.0711,62.13,26,89,13.89
204,Tiarei,PF,2021-01-14 21:41:33,-17.5333,-149.3333,87.8,62,40,3.44
205,Zarichne,UA,2021-01-14 21:41:59,51.8126,26.129,13.1,95,100,10.76
206,Harper,LR,2021-01-14 21:38:08,4.375,-7.7169,78.55,85,88,8.39
207,Lata,PT,2021-01-14 21:34:23,40.1629,-8.3327,54.0,89,92,3.0
208,Buraydah,SA,2021-01-14 21:41:36,26.326,43.975,62.6,63,40,8.05
209,Pevek,RU,2021-01-14 21:34:11,69.7008,170.3133,-17.72,89,95,4.41
210,Makakilo City,US,2021-01-14 21:34:23,21.3469,-158.0858,80.6,61,1,8.05
211,Ginda,IN,2021-01-14 21:42:01,30.6945,78.4932,49.26,41,100,1.07
212,Yumen,CN,2021-01-14 21:38:18,40.2833,97.2,18.61,91,98,18.57
213,Horki,BY,2021-01-14 21:42:01,54.2861,30.9842,1.62,94,89,4.9
214,Baruun-Urt,MN,2021-01-14 21:42:02,46.6806,113.2792,-15.21,83,0,4.74
215,Loei,TH,2021-01-14 21:42:02,17.4167,101.5,61.0,100,0,1.54
216,Sabang,ID,2021-01-14 21:42:02,5.8933,95.3214,80.76,79,100,14.61
217,Georgetown,MY,2021-01-14 21:34:46,5.4112,100.3354,79.0,88,20,2.3
218,Padang,ID,2021-01-14 21:42:03,-0.9492,100.3543,76.91,73,91,3.87
219,Pochutla,MX,2021-01-14 21:39:18,15.7432,-96.4661,84.99,54,75,8.05
220,Port Elizabeth,ZA,2021-01-14 21:37:39,-33.918,25.5701,69.8,100,90,13.8
221,Kashan,IR,2021-01-14 21:42:03,33.9831,51.4364,46.98,48,95,4.36
222,Mersing,MY,2021-01-14 21:42:04,2.4312,103.8405,77.0,83,100,6.91
223,Dunedin,NZ,2021-01-14 21:42:04,-45.8742,170.5036,65.25,73,57,7.0
224,Ambon,ID,2021-01-14 21:42:04,-3.6954,128.1814,79.0,94,40,3.44
225,Luganville,VU,2021-01-14 21:42:05,-15.5333,167.1667,85.28,71,99,6.08
226,Abu Dhabi,AE,2021-01-14 21:35:48,24.4667,54.3667,62.6,82,0,1.14
227,Andenes,NO,2021-01-14 21:42:05,69.3143,16.1194,35.6,93,75,19.57
228,Tamiahua,MX,2021-01-14 21:42:05,21.2667,-97.45,69.71,77,100,9.62
229,Rosehearty,GB,2021-01-14 21:42:06,57.697,-2.1132,37.4,93,90,8.05
230,Orotukan,RU,2021-01-14 21:42:06,62.2667,151.7,-30.24,82,100,0.69
231,La Palma,US,2021-01-14 21:39:14,33.8464,-118.0467,82.4,35,20,9.22
232,Kentau,KZ,2021-01-14 21:42:06,43.5206,68.5094,36.19,72,0,12.35
233,Hay River,CA,2021-01-14 21:34:19,60.8156,-115.7999,10.4,79,79,3.44
234,Teya,RU,2021-01-14 21:42:07,60.3778,92.6267,1.94,89,100,7.72
235,Bibiani,GH,2021-01-14 21:42:07,6.4635,-2.3194,73.71,85,65,2.71
236,Thompson,CA,2021-01-14 21:38:16,55.7435,-97.8558,26.6,93,90,12.66
237,Tsaratanana,MG,2021-01-14 21:42:07,-16.7833,47.65,75.74,85,100,1.72
238,Baykit,RU,2021-01-14 21:42:08,61.67,96.37,-21.75,79,16,4.23
239,Vryheid,ZA,2021-01-14 21:42:08,-27.7695,30.7917,66.34,92,98,4.68
240,Guarapari,BR,2021-01-14 21:42:08,-20.6667,-40.4975,81.0,74,75,11.5
241,Klyuchi,RU,2021-01-14 21:42:08,52.2667,79.1667,-22.7,87,8,4.45
242,Avera,US,2021-01-14 21:42:10,33.194,-82.5271,57.2,38,1,9.22
243,Minab,IR,2021-01-14 21:38:13,27.1467,57.0801,53.6,66,20,2.3
244,Tual,ID,2021-01-14 21:33:51,-5.6667,132.75,84.04,76,100,10.2
245,Dunnville,CA,2021-01-14 21:42:10,42.9001,-79.6163,39.99,100,100,1.14
246,Tabat,ID,2021-01-14 21:42:11,-2.635,115.2274,72.97,97,100,1.45
247,Vanino,RU,2021-01-14 21:42:11,49.0869,140.2543,-2.4,81,0,5.01
248,Srednekolymsk,RU,2021-01-14 21:34:32,67.45,153.6833,-19.05,87,100,13.91
249,Pattani,TH,2021-01-14 21:42:11,6.75,100.4167,73.4,100,20,3.38
250,Quatre Cocos,MU,2021-01-14 21:39:22,-20.2078,57.7625,77.0,88,40,9.86
251,Poum,NC,2021-01-14 21:39:13,-20.2333,164.0167,78.26,88,96,0.96
252,Aknada,RU,2021-01-14 21:42:12,42.4016,46.1723,34.84,86,96,6.51
253,Saint-Leu,RE,2021-01-14 21:42:12,-21.15,55.2833,78.8,83,75,2.3
254,Mogadishu,SO,2021-01-14 21:42:12,2.0371,45.3438,76.66,84,0,20.27
255,Ajdabiya,LY,2021-01-14 21:39:16,30.7554,20.2263,59.0,70,12,5.66
256,Pocoes,BR,2021-01-14 21:42:13,-14.5297,-40.3653,69.66,82,93,10.45
257,Verkhnevilyuysk,RU,2021-01-14 21:42:13,63.4453,120.3167,-19.93,87,100,6.2
258,Bubaque,GW,2021-01-14 21:38:13,11.2833,-15.8333,77.77,73,19,14.99
259,Teguise,ES,2021-01-14 21:42:13,29.0605,-13.564,60.8,59,40,10.36
260,Buala,SB,2021-01-14 21:42:14,-8.145,159.5921,84.24,70,84,6.71
261,Kyra,RU,2021-01-14 21:42:14,49.5776,111.9753,-15.5,80,29,4.07
262,Kavieng,PG,2021-01-14 21:38:09,-2.5744,150.7967,83.41,73,100,9.44
263,San Nicolas,PH,2021-01-14 21:42:15,18.1725,120.5953,71.6,88,75,2.3
264,Yertarskiy,RU,2021-01-14 21:42:15,56.7902,64.2995,-12.69,85,100,7.36
265,Valdivia,CL,2021-01-14 21:42:01,-39.8142,-73.2459,66.2,52,88,6.91
266,Prainha,BR,2021-01-14 21:42:15,-1.8,-53.48,80.06,76,87,5.66
267,Tilichiki,RU,2021-01-14 21:38:08,60.4667,166.1,-24.61,85,0,7.96
268,Bandarbeyla,SO,2021-01-14 21:38:05,9.4942,50.8122,73.85,77,13,15.41
269,Bedesa,ET,2021-01-14 21:42:16,8.9,40.7833,60.78,42,42,1.72
270,Hoquiam,US,2021-01-14 21:42:16,46.9809,-123.8893,53.01,50,20,11.5
271,Nevers,FR,2021-01-14 21:42:16,46.9167,3.3333,46.4,93,90,16.11
272,Kurilsk,RU,2021-01-14 21:42:16,45.2333,147.8833,20.08,91,90,32.06
273,Lagoa,PT,2021-01-14 21:37:48,39.05,-27.9833,62.01,89,100,25.23
274,Atyrau,KZ,2021-01-14 21:42:17,47.1167,51.8833,35.6,60,40,17.9
275,Bend,US,2021-01-14 21:41:50,44.0582,-121.3153,54.0,40,1,4.61
276,Celestun,MX,2021-01-14 21:42:17,20.8667,-90.4,73.8,68,86,13.15
277,Roccastrada,IT,2021-01-14 21:42:17,43.0099,11.1665,46.99,93,40,1.14
278,Tiksi,RU,2021-01-14 21:37:50,71.6872,128.8694,-30.3,84,100,2.95
279,Bilma,NE,2021-01-14 21:39:21,18.6853,12.9164,64.09,29,0,4.21
280,Asau,RO,2021-01-14 21:38:15,46.4333,26.4,23.0,93,75,2.3
281,Surt,LY,2021-01-14 21:42:18,31.2089,16.5887,59.5,66,22,12.24
282,Port Macquarie,AU,2021-01-14 21:38:51,-31.4333,152.9167,78.01,77,7,1.01
283,Nouadhibou,MR,2021-01-14 21:42:19,20.931,-17.0347,66.2,37,0,14.97
284,Inuvik,CA,2021-01-14 21:42:19,68.3499,-133.7218,-5.8,77,38,1.14
285,Matay,EG,2021-01-14 21:42:19,28.419,30.7792,49.96,72,1,5.17
286,Jacksonville,US,2021-01-14 21:38:47,30.3322,-81.6556,62.6,31,40,6.91
287,Clarence Town,AU,2021-01-14 21:42:19,-32.5833,151.7833,75.99,78,75,3.44
288,Vardo,NO,2021-01-14 21:37:37,70.3705,31.1107,32.0,69,75,11.5
289,Fukue,JP,2021-01-14 21:39:45,32.6881,128.8419,58.06,63,11,11.07
290,Nemuro,JP,2021-01-14 21:42:20,43.3236,145.575,22.8,87,2,25.43
291,Imbituba,BR,2021-01-14 21:38:22,-28.24,-48.6703,71.6,88,90,10.36
292,Narnaund,IN,2021-01-14 21:42:21,29.2167,76.15,50.95,46,100,2.8
293,Troitsko-Pechorsk,RU,2021-01-14 21:42:21,62.7084,56.1964,-2.58,92,100,5.39
294,The Valley,AI,2021-01-14 21:38:05,18.217,-63.0578,84.2,69,20,10.36
295,Whithorn,JM,2021-01-14 21:42:21,18.2604,-78.0378,82.0,78,75,14.97
