City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
66,Castro,BR,2021-01-14 21:14:53,-24.7911,-50.0119,70.34,82,51,11.34
67,East London,ZA,2021-01-14 21:14:53,-33.0153,27.9116,75.33,88,99,11.32
68,Cayenne,GF,2021-01-14 21:14:54,4.9333,-52.3333,80.6,83,90,10.36
69,Tsabong,BW,2021-01-14 21:14:54,-26.0217,22.401,84.18,41,84,10.2
70,Ndele,CF,2021-01-14 21:14:54,8.4109,20.6473,75.88,19,90,3.76
71,Lavrentiya,RU,2021-01-14 21:10:15,65.5833,-171.0,5.16,93,100,5.93
72,Qaanaaq,GL,2021-01-14 21:13:38,77.484,-69.3632,7.21,75,71,5.06
73,Port Elizabeth,ZA,2021-01-14 21:14:54,-33.918,25.5701,69.8,100,90,13.8
74,Dongning,CN,2021-01-14 21:14:54,44.0622,131.1207,4.66,92,100,2.42
75,Kloulklubed,PW,2021-01-14 21:14:55,7.0419,134.2556,78.8,94,75,5.75
76,Saldanha,ZA,2021-01-14 21:14:55,-33.0117,17.9442,64.4,88,13,13.8
77,Puerto Ayora,EC,2021-01-14 21:14:55,-0.7393,-90.3518,80.6,78,75,4.61
78,Hilo,US,2021-01-14 21:13:37,19.7297,-155.09,82.4,54,40,8.05
79,Mehamn,NO,2021-01-14 21:10:19,71.0357,27.8492,28.4,93,75,9.22
80,Hanover,DE,2021-01-14 21:13:23,52.3705,9.7332,35.01,93,40,4.61
81,Dunedin,NZ,2021-01-14 21:11:08,-45.8742,170.5036,64.0,74,54,1.99
82,Souillac,MU,2021-01-14 21:14:56,-20.5167,57.5167,77.0,88,40,5.57
83,Mataura,NZ,2021-01-14 21:14:56,-46.1927,168.8643,68.72,66,48,1.68
84,Xai-Xai,MZ,2021-01-14 21:14:56,-25.0519,33.6442,77.45,90,19,5.91
85,Cheremshan,RU,2021-01-14 21:14:56,54.6667,51.5,11.52,95,100,15.39
86,Mirnyy,RU,2021-01-14 21:14:56,62.5353,113.9611,-11.09,89,100,5.77
87,Cuiluan,CN,2021-01-14 21:14:56,47.72,128.648,-9.72,88,100,1.7
88,Laguna,US,2021-01-14 21:14:19,38.421,-121.4238,51.8,87,90,4.61
89,Isangel,VU,2021-01-14 21:10:31,-19.55,169.2667,77.0,100,90,9.22
90,Butaritari,KI,2021-01-14 21:13:35,3.0707,172.7902,81.21,77,34,22.7
91,Thompson,CA,2021-01-14 21:14:57,55.7435,-97.8558,26.6,93,90,12.66
92,Inongo,CD,2021-01-14 21:14:57,-1.95,18.2667,74.44,86,99,4.76
93,Oksfjord,NO,2021-01-14 21:14:57,70.2396,22.3479,35.6,86,40,9.42
94,Upernavik,GL,2021-01-14 21:14:57,72.7868,-56.1549,18.21,95,100,3.83
95,Sistranda,NO,2021-01-14 21:14:58,63.7256,8.834,19.4,86,20,12.66
96,Tilichiki,RU,2021-01-14 21:14:58,60.4667,166.1,-24.74,85,0,7.87
97,Port-Gentil,GA,2021-01-14 21:14:58,-0.7193,8.7815,78.8,94,20,3.44
98,Roma,US,2021-01-14 21:10:05,43.2128,-75.4557,37.4,70,90,1.19
99,Arraial Do Cabo,BR,2021-01-14 21:14:58,-22.9661,-42.0278,82.4,73,0,18.41
100,Lebu,CL,2021-01-14 21:10:19,-37.6167,-73.65,60.48,64,100,10.09
101,Vaini,TO,2021-01-14 21:14:59,-21.2,-175.2,84.2,79,20,8.05
102,Kununurra,AU,2021-01-14 21:14:59,-15.7667,128.7333,77.0,100,90,5.75
103,Svatove,UA,2021-01-14 21:14:59,49.4103,38.1503,19.71,97,94,0.92
104,Saint-Joseph,RE,2021-01-14 21:11:56,-21.3667,55.6167,78.8,83,90,3.44
105,Kismayo,SO,2021-01-14 21:14:59,-0.3582,42.5454,76.98,81,62,15.23
106,Dahuk,IQ,2021-01-14 21:14:36,36.8695,42.994,45.48,76,92,14.5
107,Alvorada,BR,2021-01-14 21:15:00,-12.48,-49.1247,83.23,70,100,2.39
108,Chililabombwe,ZM,2021-01-14 21:10:14,-12.3648,27.8229,64.45,97,100,4.45
109,Chokurdakh,RU,2021-01-14 21:15:00,70.6333,147.9167,-20.27,88,91,8.79
110,Dawei,MM,2021-01-14 21:15:00,14.0833,98.2,66.24,72,36,3.47
111,Boromo,BF,2021-01-14 21:15:01,11.75,-2.9333,78.82,15,0,7.58
112,Hermanus,ZA,2021-01-14 21:13:41,-34.4187,19.2345,68.0,85,0,3.76
113,Bayir,TR,2021-01-14 21:15:02,37.2687,28.2167,39.2,93,20,4.61
114,Nikolskoye,RU,2021-01-14 21:15:04,59.7035,30.7861,3.99,85,75,2.24
115,San Quintin,MX,2021-01-14 21:15:04,30.4833,-115.95,71.02,30,0,6.93
116,Piacabucu,BR,2021-01-14 21:15:05,-10.4056,-36.4344,79.97,74,84,15.68
117,Ponta Do Sol,PT,2021-01-14 21:15:05,32.6667,-17.1,57.2,67,40,6.91
118,La Roche-En-Ardenne,BE,2021-01-14 21:15:06,50.1836,5.5755,33.01,98,100,5.99
119,Khatanga,RU,2021-01-14 21:15:06,71.9667,102.5,-49.38,77,53,1.68
120,Aksu,CN,2021-01-14 21:15:06,41.1231,80.2644,18.86,79,0,5.46
121,Pimentel,PE,2021-01-14 21:15:06,-6.8367,-79.9342,80.6,54,0,24.16
122,Kongolo,CD,2021-01-14 21:15:06,-5.3833,27.0,67.98,95,94,1.3
123,Talnakh,RU,2021-01-14 21:14:46,69.4865,88.3972,-40.92,79,37,2.3
124,Mahon,ES,2021-01-14 21:15:07,39.8885,4.2658,46.4,81,20,5.75
125,Nazas,MX,2021-01-14 21:15:07,25.2333,-104.1333,73.42,17,63,7.11
126,Basoko,CD,2021-01-14 21:15:07,1.2391,23.616,72.73,83,82,4.61
127,Ust-Tsilma,RU,2021-01-14 21:15:08,65.441,52.1498,-11.42,87,100,3.44
128,Collie,AU,2021-01-14 21:15:08,-33.3667,116.15,59.0,70,2,3.0
129,Miri,MY,2021-01-14 21:15:08,4.4148,114.0089,77.0,94,40,3.44
130,Ufimskiy,RU,2021-01-14 21:15:08,56.7084,58.0517,6.24,93,100,10.54
131,Vuktyl,RU,2021-01-14 21:15:08,63.8567,57.3094,-7.69,87,100,2.8
132,Lata,PT,2021-01-14 21:14:24,40.1629,-8.3327,54.0,89,92,3.0
133,Tiksi,RU,2021-01-14 21:15:09,71.6872,128.8694,-33.05,84,99,2.68
134,Novo Aripuana,BR,2021-01-14 21:15:09,-5.1206,-60.3797,81.34,87,96,1.07
135,Prestea,GH,2021-01-14 21:15:09,5.4327,-2.1428,76.15,88,16,4.52
136,Flinders,AU,2021-01-14 21:15:10,-34.5833,150.8552,71.01,77,71,1.01
